Symbol
TDOC
A
AIZ
HSBC
TME
CAE
BCEI
YPF
IIF
WEX
POL
SUI
KRC
DEX
CHGG
MDLY
PGZ
TS
AGX
MDC
BY
NVR
NXR
HIE
CTT
SJR
BCE
ICE
TNC
PKO
GBX
CULP
CXH
CWH
ETX
MEN
ZUO
JBR
CACI
AMC
BAS
IP
WRE
AZRE
VEC
PRGO
KMI
HCA
CB
FTV
CEO
CTVA
ZNH
BNY
AZO
SYY
AGR
UBA
HRI
MYC
TRQ
IEX
RS
MOS
LEAF
SDLP
INB
ISG
RY
JFR
NMFC
MYF
CMO
STWD
ARGD
WTS
PBY
GHM
CIF
SRC
JMEI
SWM
BBU
EQNR
CBZ
SJI
IRM
BABA
WWE
SOJB
CO
EMF
BGS
EOS
NOW
NEP
UNP
ZYME
LPL
AEO
CTRA
LFC
BTI
SIG
OII
PB
OSK
YELP
PBH
SRI
UAN
RGA
HEQ
POST
CVS
QUOT
INSI
IAG
GOOS
TAL
NYT
VTA
CVI
DNOW
MMT
NVRO
NHF
BRFS
MAV
DLB
NNC
FL
RRTS
WEI
KDP
SHOP
HTY
MVT
DFIN
SA
ABB
FRAC
RPLA
GOLF
SMHI
PHG
PDI
CTLT
RBA
IHC
CPLG
CYH
W
WLKP
TRN
BUI
KSM
BNS
GSL
HRTG
MCRN
TWLO
NHI
EAI
JMT
CPF
RTEC
GNRC
SWP
OOMA
BTA
AFB
WU
BTZ
MX
PSXP
AYR
WPX
AEH
MDP
ETW
PRSP
JHY
NWHM
PAA
CPS
TRNO
PE
MTG
NEWR
PNM
RCS
AEE
VVV
EV
MOH
GLP
VSH
BDC
CVEO
NDP
BBK
LEJU
SAP
ET
BGG
HUYA
VGM
SGU
RXN
ASIX
SNE
KRA
IAE
FLO
HAL
JHG
NCZ
TRU
FBK
MPW
UNT
HCXY
ARA
THGA
KMX
SXT
ATV
CFR
HSY
UN
X
PDT
ANFI
CIA
JHX
KR
LNN
SLB
ESRT
CUB
HUM
TDF
BCX
PEG
SLF
MUR
USX
FSK
DFP
MFO
TWI
DLNG
SBS
FOE
STM
JPS
MHF
RVI
MWA
I
PRI
CORR
MUA
MTL
PUMP
SSTK
TRTX
PG
CHD
PINS
CCEP
MTB
TSU
ARGO
CLX
MCN
PM
CEM
BBDC
ETR
NPO
NRE
REZI
BXP
GTS
FUN
DRD
HHC
TRK
SCL
TEF
IVH
AJRD
YUM
EXTN
PFD
NAZ
ARR
AMRC
TPB
BSIG
GDI
CPK
PJT
YEXT
CVX
USA
WIW
SPXC
MCO
ITCB
SDR
DG
CHSP
HNI
BKN
VAR
MD
MLI
ENIA
GS
NRT
INN
NI
MHD
ACRE
PGRE
VGR
FAF
URI
ETV
ASX
MOSC
NOAH
NNN
USPH
ALV
NSA
CBD
SJM
ACH
TPVG
FDEU
CLH
INST
CBPX
UIS
YETI
NMI
MITT
BSA
FPL
GJR
BLX
CBL
ESNT
PRS
LB
PAC
PHK
EAE
KEY
NEW
CPRI
NAC
OMF
CNQ
ARW
DX
TNK
DRE
CJ
LAIX
OPP
PMT
CNDT
SXI
PIY
ECCX
TEVA
MHE
RC
MQY
PJH
NNA
RCUS
CBRE
IRT
ABT
CTDD
FMC
MODN
NXN
AIR
ISD
VCIF
SMM
REVG
KMT
CEQP
LNC
EBS
DOOR
EHT
CRH
CZZ
STAG
ALLY
GBL
JDD
WAGE
SAM
PPT
CNI
BDXA
EVC
WES
BAP
TBI
CANG
NRUC
USDP
GPMT
CCM
TGE
TG
VIPS
CDAY
CLF
GSX
UGP
MRC
SKT
WCC
QES
INSP
SON
VAL
USM
HCR
XFLT
NAD
KOP
FIT
EDU
BBY
BPMP
MTDR
WCG
CIR
BIT
ADS
APAM
MHO
TOO
ENB
CSTM
AMG
AR
PWR
WSM
EMD
AGN
ABC
COF
BIG
AQ
FDP
GD
VFC
CPL
GCI
QTS
MCB
ONDK
MGU
TIF
ABR
EGO
HR
CVA
OLP
GIL
CXW
UVE
BEN
PRLB
AXS
WPC
ERF
NR
ARE
PHT
CNR
ELVT
ARMK
HI
LN
BGT
ACV
BX
MXE
BAH
AJXA
SOLN
HQH
HT
WBC
PVH
FLOW
SPLP
PAG
CLS
MIE
XRX
BTU
NFJ
NAN
CPA
MVF
PCG
VALE
SB
CEA
SFUN
CHU
WSR
BIP
ACN
WTRU
BPT
KWR
TDA
WLK
HZO
KTH
SPXX
DTF
FGB
GLW
AMCR
AIT
OLN
HL
PLAN
BCSF
FRA
NTC
NXRT
NSL
MRK
PD
IX
MKL
RJF
AAT
BPL
ROAN
CUK
CRT
DXC
FCN
BSE
PBT
SCX
DVD
SSWA
MED
SRT
RPM
TTC
HES
GWB
NE
EXC
EVRI
LPX
NUO
RWGE
JHB
EDI
SPG
SRL
HTA
DRUA
LXU
XYL
CCC
PMF
GDO
CNXM
OZM
CTZ
JMF
MNP
AU
KL
PPR
CPT
CP
NGS
MYD
FC
SE
SU
BYD
NCI
FBHS
SAVE
UZB
WK
HPQ
BORR
STAR
SNAP
JRI
KYN
PER
BZM
PEI
EOT
CINR
EE
CIB
VRTV
TCP
NPV
MNRL
SAN
JMM
AXR
FMY
UZC
QTWO
SERV
LMHB
SSL
NOM
PEB
FOR
EVRG
BXC
FLC
IFN
LDP
BH
MUSA
HEI
DSM
SNV
CBU
LINX
FMO
MXL
UMH
XAN
HVT
NEU
KAI
ROG
TUFN
PCQ
GCO
DECK
NUW
MNR
MDLX
AJX
SHG
BTO
ANF
LHC
FRO
TDS
ADC
PHI
TEAF
VMW
XOM
SJT
TGNA
AVK
ENZ
RCL
CCJ
BHC
GAB
CUBI
KFY
WDR
TGS
PAYC
O
CTST
PZC
BIF
HIG
EFF
PLD
BP
SAR
NGVT
CNF
LGI
HPR
IDT
RGS
IQV
IFS
ENBL
WCN
CAJ
AMRX
GPI
EC
PSN
TDC
BRT
TPVY
MDR
PII
PNC
GRUB
ATH
TEN
GFY
NLY
WF
TRCO
PKI
RMG
CIEN
CPAC
OMN
CMRE
LL
NOVA
FPH
LBRT
GEN
PBFX
DTQ
MSD
PHD
AUO
GEL
CIT
KNOP
DNR
BBL
SAB
NINE
FLS
KRO
KEN
COR
PEN
HCHC
ANTM
JOE
IID
MNK
FCF
TSS
ZBH
SAFE
PGR
BAC
GMTA
ASG
M
IPG
DIS
MAS
TLYS
WELL
ACCO
PPL
HUN
HJV
PIC
CNX
OIA
MOD
TJX
VNE
CCO
MOV
RFI
BKH
GWRE
EAB
TGH
LTHM
ARES
THS
FCPT
AZZ
QD
FTI
PKD
BHVN
MQT
RFP
DNI
DCO
AGI
AYX
GHC
MUX
MHLA
NYV
BV
MCK
FSM
AQUA
BRO
BYM
HZN
CABO
REXR
JHAA
SSI
NRK
JWN
GJV
WFC
DNP
RLH
AFGH
CMG
UNFI
UTI
NOA
FAM
JT
CEE
SNX
SRE
PES
LZB
BTT
BVN
HSC
AFGB
IAA
HTD
ABM
BLE
ANH
TDI
NTB
ACM
DIN
FEDU
CELP
DRI
BGX
BWXT
CHKR
CMD
NOMD
FPI
SFB
VTN
EIX
OFG
BE
DOC
FIF
BBD
PRO
EMP
WBK
BBN
TV
WTTR
TRC
EGIF
PNW
DEI
RZB
MEC
CTAA
MZA
AIN
AVNS
GJS
DIAX
CAPL
WAAS
ARC
GPC
CHWY
FSD
EIC
CFG
ITT
AXL
WAL
APRN
DE
ETM
ITW
STN
AVYA
KOF
NBHC
FVRR
FT
TMHC
DTV
CCI
XPO
DPG
NLSN
NOC
JPC
EURN
MUFG
CMS
BLK
NMR
BXG
WMK
SYF
BHV
HOV
AMT
BGY
RYN
FBC
MGF
JE
BME
MMS
BRC
TPR
UBER
VLRS
TXT
TYG
VMI
EPC
RGT
DDT
SWZ
BOH
USB
MYE
MYJ
RMT
RTN
BHP
SPB
NUM
CLNC
HBI
JCP
BZH
HPI
MTZ
APA
SITE
WAT
NP
XIN
NXQ
RSF
MFV
APLE
ATTO
GIX
GMRE
TPH
MSB
VZ
RYB
STC
ASH
SEE
GIM
EVTC
NVTA
HIL
UNM
IBP
MMP
IR
FICO
VMC
CWEN
VAC
IHG
WNS
KEM
RNP
NQP
PLNT
TSLX
NTG
RRD
BAF
FG
NRZ
MBT
EQR
CS
THC
APHA
KN
WHG
TPC
ITGR
STL
WRB
SQNS
BKE
JAX
BGIO
HQL
ORA
MSGN
OC
DPZ
MTW
FFC
FBP
EAF
CIG
AXO
MAC
HKIB
ARNC
CE
CL
ASB
ENS
VSLR
WMT
KSS
WTR
LMHA
EEX
NL
EFR
ADT
CR
ETG
AVY
EQH
TD
CUBE
CADE
UTL
ETB
PXD
NPN
UNF
MDLA
GLOG
DOW
HMC
AEB
CLB
DHR
NID
DVA
MMM
HCI
UPS
HIO
GKOS
GRX
NC
BKK
CNNE
IQI
PNI
AI
BSMX
GMED
H
DTY
VGI
JHS
BDN
AVX
AGS
UA
BMO
LUB
ICD
RST
ELY
NZF
PBA
SM
F
STE
JBN
GHY
NHA
ENBA
CVIA
CUZ
GHG
GIG
CMSA
RQI
FCX
KNX
AA
BBX
RSG
ATO
VOYA
PBC
LCII
UFI
MUH
UBS
EXR
WWW
BG
DUC
OFC
SCI
FF
AZN
HII
AX
EVG
HD
RLI
MIXT
EFT
WLH
ADSW
ALC
E
KEX
EW
V
STK
NX
TRP
FDX
DKS
SCM
EAT
IHD
BLD
BRPM
BGR
BANC
FN
RACE
AXE
NTR
USNA
WHD
VVR
GFF
ELAN
PLT
JHI
EVR
VJET
KO
SKX
WPM
UHS
VRS
HMY
SITC
DSE
NVGS
LCI
LLY
AN
TDY
BCH
FELP
ECC
BA
GWW
CXP
DHT
CPE
CLNY
DT
HRL
NFC
BT
HCFT
AEG
GATX
EMR
CMSC
IBA
CODI
GVA
MR
TNP
BEST
PSTG
MSM
LC
COO
MOGU
TRTN
MCC
KODK
CRCM
ADM
BCRH
ALSN
OMI
RWT
EGF
RE
ATU
MSA
TMST
GTY
AIZP
HXL
OSLE
CDE
TR
TPX
NM
AC
ELF
NUE
CHE
VPG
GRAF
BEP
WNC
MGY
VICI
RIG
RL
EGP
FE
BOE
EDF
NAT
LEVI
CHL
GGB
TBB
AB
ADX
NIM
TTI
PHX
UVV
LDOS
AWK
AVB
IBM
EDN
LXP
CAF
ODC
ING
CSL
HLT
KBH
LPI
IGI
NEA
RM
FIX
MPV
CHT
CTBB
GJH
DL
WEC
UDR
CHA
CNP
DSX
ELS
RCB
DEO
CTR
JCI
SPE
DHI
BID
K
STOR
SKY
LXFR
WMS
KBR
MA
SCCO
PFL
DKL
GDV
MS
CBB
BBVA
SPN
CAH
TWN
CHRA
CAAP
AUY
EVA
MG
FSB
HPP
JQC
ADNT
PML
TVE
SCPE
AFL
GNL
IGT
IIPR
AMP
JELD
SNR
MCD
DAL
LAD
TGI
HCP
GGM
GWR
DBI
FFG
NLS
SREA
MKC
FR
TFX
ALB
MNE
PAGP
TBC
Y
WHR
AVTR
GNK
LAC
AME
LEA
QGEN
BXMT
WMB
HLF
JMPB
VIV
ROL
EPR
TYL
STNG
VIST
SDT
PYX
AES
AHC
JMLP
MVCD
PKG
RYAM
NRP
KRG
EHI
JSD
TSQ
RIV
GSH
SBH
GRA
HRB
ARL
NCA
DDS
SAF
CRL
JCE
TCO
DSU
GNT
SHO
DCUE
ORN
ENLC
PAM
RMD
HMN
AMPY
COTY
TLK
ALLE
AGCO
NVO
DVN
SEMG
AXTA
TY
SEAS
SZC
NRG
CC
HUBS
CLR
TRI
CF
AAP
HYI
XEC
ECL
VLT
CEL
GER
QVCD
IPHI
MSG
DSL
BSAC
JEMD
WOR
ETY
SD
BFZ
BOOT
IT
NMT
FPAC
DUKB
SNA
AFI
FSLY
PYS
COE
KTB
LPT
SAIC
DCUD
LH
RESI
GL
GF
HUD
SWJ
TTP
JPT
TRWH
ROP
DKT
QHC
MTX
ALG
BTE
IFF
HP
ICL
ONE
JEQ
JBL
AON
AVAL
PKX
STZ
JRO
EXD
HESM
JTA
MAA
CCX
PBB
SOR
THQ
APTS
EFC
DAVA
CVE
NXP
CEIX
NUV
VG
PIM
JPI
RTW
VSM
OR
VET
JCO
PGTI
ARCO
KTF
GNW
GTES
WTI
IRET
TOT
PANW
GHL
LGC
AMN
NBL
CNA
PQG
MET
EQC
ANET
SUP
PSB
SCHW
JNPR
MAN
BSD
ZTS
RA
MSCI
OXM
TREX
TTM
FNV
MUS
BMI
AAN
OKE
MMD
PARR
GNE
NOK
LRN
LTM
WYND
CPB
FMN
EARN
LTC
MPLX
BDJ
SALT
EMO
ETJ
NJV
DCP
SFE
HYT
ALEX
GPS
MFL
MT
CLDR
AL
TU
SMAR
EXG
DOV
RIO
MCY
FLY
THW
GFI
MFAC
AGRO
CBS
DLX
PNR
BBAR
KEG
PRTY
NPK
INFY
LADR
OI
GES
SPOT
JOF
SJW
FINS
HDB
NSS
TAC
SOL
MTOR
NXC
MDLQ
TWO
THO
CAL
HASI
ACP
HEP
TISI
MPA
MHI
GSAH
PGP
MVO
FNB
KRP
HOG
TOWR
EVT
APD
LAZ
WRK
CMU
KMPR
MCA
KDMN
SBOW
TKR
CATO
CBH
TSM
ESTC
TDW
CALX
BFK
PYN
UNMA
SR
PFO
PSF
FNF
OSB
MYN
FEO
PYT
GEO
NVS
MANU
AVH
DPLO
SHLX
GJP
PJC
ATKR
AM
NCLH
VHI
GYB
ECCA
NVT
ACB
AVA
BERY
CEPU
SMP
RDN
AEM
BC
HOME
SYX
NEV
NGL
TGP
CTY
NMFX
AXP
DRQ
MSC
BXS
ERA
TPL
RHP
IGR
TM
SWX
LYV
EVF
NTZ
IFFT
OMC
NFG
RF
MDU
CXE
CTS
OHI
MUC
AWF
AG
BGB
WST
RDY
CSV
RMAX
HTGC
OGS
EIG
DSSI
VMO
FET
MGM
NIE
UI
PLOW
BSX
COP
VVI
RNGR
G
AKR
PRT
HPF
NBB
GDDY
AAC
SHLL
MSI
ROK
BLL
DB
BBW
ECA
FOF
INGR
KAR
SRF
GLT
PCN
STG
ATR
FND
DUKH
IO
PFSI
TCI
VBF
GTX
VCRA
TNET
LEE
PHR
KKR
GCAP
TSN
SEM
CW
PVL
MTRN
BHE
CII
BBF
FRC
FRT
DS
TPGH
MN
REX
SFL
ST
SBNA
PAI
TCS
DO
VER
VST
LOR
BHLB
DD
PMX
INFO
GJT
RNG
CBT
CGC
NEWM
FTAI
UFS
HIW
CYD
GM
BGH
MTR
QUAD
TSI
WALA
MGA
DDF
TCRW
OAK
BRX
VEEV
AKS
CIM
TARO
FIS
EOI
RZA
NGVC
VAM
CBM
CMC
AGO
BK
PCI
PFE
ABEV
OMP
PK
KFS
MMU
EXK
UBP
LSI
REV
BJ
RMED
PDS
BSL
ETRN
BSBR
TVC
SHAK
BKT
WGO
SOGO
PNF
MTN
BMA
ASGN
MFT
HY
SO
OEC
TECK
CI
MBI
C
GDL
ELU
TDE
PMM
AP
SUM
HON
AZUL
ED
MSL
MFGP
MUE
GNC
GPJA
WEA
BLW
FCAU
CRI
ITUB
CTB
MMI
SUPV
ENVA
LOW
DGX
JBGS
BCO
GMS
OBE
ORC
HCC
ATHM
GDOT
CPG
MFM
ELP
ABBV
AT
IGD
PKE
DY
CCZ
WH
IRL
TEO
RBC
PMO
DK
DBD
PHM
HST
BHR
HUBB
WUBA
KGC
AWI
CEN
SLG
MFC
LW
GIB
D
NUS
VCV
SID
SMTA
RCP
NMY
GAM
JKS
CCK
GYC
VOC
NBLX
EPRT
QEP
IVR
BDX
MIC
ALX
AQN
GBAB
RCI
FLNG
ATGE
NGG
NMS
PFS
RELX
CXO
EXP
CVNA
AQNA
MCI
BFO
CSU
EQS
MCV
SMFG
ORCL
WAB
JAG
CNK
PRU
KF
HNGR
KAMN
ERJ
CGA
FBM
LYG
CRK
XYF
AFT
CHMI
SRLP
CSLT
POR
INF
DRH
OGE
EPAM
TRNE
CFX
ZEN
GUT
TAP
AIC
ELJ
ESTE
KTN
QSR
COG
BWA
APU
ENIC
NJR
SWK
SXC
RES
BAM
CCU
SBR
AHT
CHN
SNN
CLI
CWK
DESP
PVG
FII
SPR
GGT
CLDT
UL
CAG
AGM
T
MTD
MCS
ZTR
DXB
BHGE
THR
GGG
CDR
CRS
MC
EOD
RVT
FMS
TEI
OUT
GIS
MFA
BAX
LEO
TDG
EGY
DQ
NS
RMM
NEE
SMLP
ZAYO
CNS
SLCA
CRY
HGLB
CKH
MFD
HCXZ
MHK
FDS
BNED
HFC
ORCC
GPX
APY
COT
AMH
EXPR
OIS
ALL
PPG
GSBD
PH
EBF
IPI
SWI
NKE
MLP
WSO
HYB
ENR
MO
NOV
RMI
LEG
MDT
SBI
TRGP
BKD
BCC
RPAI
KMF
GPK
DTE
EROS
NTX
FTS
WLL
COLD
ARCH
FTSI
HHS
NEM
TSE
ACA
ZBK
UNH
NIQ
